index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
365,Kiwoom,NC,8,4,5.0,5.0,0,5.8,2.8,안우진,이준호,18:30,화,고척,4474,7,2023,0,70.0,26.2,33.0,20230704,9512.0,9755.6,lose,0.5126963654134884,2.5,0.48,"2, 1",0,133744.0,4197.0,837.0,211151.0,3379.0,540.0
366,LG,KT,4,8,1.0,7.0,0,6.6,4.0,W. 벤자민,임찬규,18:30,수,잠실,9707,7,2023,0,14.5,24.8,26.0,20230705,20959.0,21974.6,win,0.6176657204875605,12.0,0.6351351351351351,"2, 1",0,34582.0,1014.0,339.0,34019.0,1241.0,330.0
367,SSG,KIA,3,17,2.0,9.0,0,5.0,3.2,윤영철,박종훈,18:30,수,문학,13025,7,2023,0,13.0,23.8,26.0,20230705,11045.0,14163.4,lose,0.553642218782765,12.5,0.6164383561643836,"3, 0",0,128161.0,3238.0,760.0,80604.0,1871.0,382.0
368,Samsung,Doosan,4,7,10.0,6.0,0,3.2,2.4,이영하,황동재,18:30,수,포항,5902,7,2023,0,11.5,27.6,24.5,20230705,4182.0,10603.6,lose,0.3750089137027731,9.0,0.3783783783783784,"1, 2",0,374279.0,10973.0,1910.0,151399.0,5955.0,922.0
369,Kiwoom,NC,2,0,3.0,6.0,0,5.8,3.2,장재영,E. 페디,18:30,수,고척,4027,7,2023,0,16.0,24.4,26.0,20230705,4474.0,8307.0,win,0.5186850606827905,2.5,0.4868421052631579,"2, 1",0,203126.0,7377.0,1448.0,138209.0,2705.0,519.0
370,Hanhwa,Lotte,5,3,8.0,6.0,0,5.4,3.6,한승주,나균안,18:30,수,대전,7760,7,2023,0,20.0,23.4,18.0,20230705,5007.0,5593.0,lose,0.456312656996085,4.0,0.4492753623188406,"2, 1",0,262116.0,6235.0,1579.0,98869.0,1309.0,343.0
371,LG,KT,8,7,1.0,7.0,0,4.6,5.4,정우영,김민수,18:30,목,잠실,10736,7,2023,0,0.0,28.5,49.0,20230706,9707.0,19166.0,lose,0.610622875335,11.0,0.6266666666666667,"2, 1",0,125201.0,2893.0,633.0,70393.0,2808.0,770.0
372,SSG,KIA,6,7,2.0,9.0,0,5.6,6.4,양현종,김광현,18:30,목,문학,17513,7,2023,0,0.0,26.4,49.0,20230706,13025.0,14219.6,lose,0.5364478024901564,11.5,0.6081081081081081,"2, 1",0,214725.0,4346.0,1045.0,507136.0,16469.0,2757.0
373,Samsung,Doosan,1,5,10.0,4.0,0,2.8,3.6,B. 브랜든,최채흥,18:30,목,포항,6923,7,2023,0,0.0,27.2,43.0,20230706,5902.0,9748.8,lose,0.3728163145968862,10.0,0.3733333333333333,"0, 3",0,880211.0,20516.0,3576.0,309333.0,12310.0,1896.0
374,Kiwoom,NC,4,5,3.0,6.0,0,4.8,2.4,김시훈,이명종,18:30,목,고척,4013,7,2023,0,0.0,27.7,49.0,20230706,4027.0,7202.6,win,0.5217288615965989,2.5,0.4935064935064935,"2, 1",0,401003.0,19177.0,2768.0,169964.0,3590.0,693.0
375,Hanhwa,Lotte,3,4,8.0,6.0,0,5.6,3.2,C. 반즈,문동주,18:30,목,대전,10061,7,2023,0,0.0,25.2,31.0,20230706,7760.0,6054.8,win,0.4776469628027505,3.0,0.4571428571428571,"3, 0",0,552828.0,19872.0,3351.0,421680.0,9800.0,1485.0
376,KT,KIA,2,6,7.0,9.0,0,6.0,6.8,최지민,손동현,18:30,금,수원,16315,7,2023,0,0.0,24.4,37.0,20230707,5406.0,6687.6,win,0.4777228050508216,1.0,0.4722222222222222,"1, 2",0,75256.0,2918.0,988.0,420606.0,11945.0,2204.0
377,Doosan,Kiwoom,10,0,4.0,4.0,0,4.6,5.0,곽빈,I. 맥키니,18:30,금,잠실,14123,7,2023,0,0.0,26.9,47.0,20230707,5400.0,5930.4,lose,0.4295135269431647,2.0,0.5135135135135135,"2, 1",0,191201.0,7164.0,1230.0,250182.0,8623.0,1930.0
377,Doosan,Kiwoom,10,0,4.0,4.0,0,4.6,5.0,곽빈,I. 맥키니,18:30,금,잠실,14123,7,2023,0,0.0,26.9,47.0,20230707,5400.0,5930.4,lose,0.4295135269431647,2.0,0.5135135135135135,"2, 1",0,191201.0,7164.0,1230.0,250182.0,8623.0,1930.0
378,KT,KIA,0,7,7.0,8.0,0,5.8,7.2,이의리,고영표,18:00,토,수원,18700,7,2023,0,2.875,24.1,17.0,20230708,16315.0,8745.8,lose,0.4774126654968894,1.0,0.4657534246575342,"1, 2",0,68778.0,2348.0,679.0,228622.0,8030.0,1461.0
379,NC,Samsung,0,8,6.0,10.0,0,3.0,2.8,D. 뷰캐넌,신민혁,18:00,토,창원,12462,7,2023,0,2.5,22.7,17.25,20230708,13791.0,6433.6,lose,0.5787632327091659,10.5,0.5068493150684932,"2, 1",0,125989.0,2729.0,876.0,356526.0,7767.0,1664.0
380,Doosan,Kiwoom,5,2,3.0,4.0,0,6.2,3.8,R. 알칸타라,최원태,18:00,토,잠실,19676,7,2023,0,0.0,26.2,13.0,20230708,14123.0,7517.8,win,0.4662960421816404,3.0,0.52,"2, 1",0,295610.0,13909.0,1940.0,180530.0,4498.0,1112.0
380,Doosan,Kiwoom,5,2,3.0,4.0,0,6.2,3.8,R. 알칸타라,최원태,18:00,토,잠실,19676,7,2023,0,0.0,26.2,13.0,20230708,14123.0,7517.8,win,0.4662960421816404,3.0,0.52,"2, 1",0,295610.0,13909.0,1940.0,180530.0,4498.0,1112.0
381,Lotte,LG,3,12,6.0,1.0,0,2.2,4.6,A. 플럿코,박세웅,18:00,토,사직,19496,7,2023,0,14.0,21.7,17.25,20230708,7588.0,9987.2,win,0.4792752569298598,9.5,0.5068493150684932,"1, 2",0,76246.0,1156.0,298.0,86921.0,2422.0,384.0
382,Hanhwa,SSG,7,9,9.0,2.0,0,5.0,5.6,R. 엘리아스,R. 산체스,18:00,토,대전,12000,7,2023,0,6.0,23.3,15.0,20230708,10061.0,7025.6,even,0.4763166165312261,11.0,0.4507042253521127,"1, 1",1,230809.0,7176.0,1661.0,118231.0,2564.0,537.0
383,KT,KIA,1,5,8.0,8.0,0,4.4,7.6,M. 산체스,배제성,17:00,일,수원,18700,7,2023,0,8.6875,23.9,27.0,20230709,18700.0,10913.6,lose,0.4678654197133779,1.0,0.4594594594594595,"0, 3",0,141795.0,5444.0,1234.0,329079.0,9579.0,2378.0
384,NC,Samsung,0,7,6.0,10.0,0,1.8,3.6,A. 수아레즈,송명기,17:00,일,창원,8522,7,2023,0,0.0,24.9,14.0,20230709,12462.0,8239.4,lose,0.5440541977849199,9.5,0.5,"2, 1",0,64111.0,1658.0,540.0,387225.0,10960.0,1931.0
385,Doosan,Kiwoom,9,2,3.0,4.0,0,6.4,3.2,최원준,정찬헌,17:00,일,잠실,11472,7,2023,0,18.0,25.3,24.75,20230709,19676.0,10358.4,win,0.4711923836168617,4.0,0.5263157894736842,"3, 0",0,245236.0,10930.0,1469.0,131681.0,3219.0,746.0
385,Doosan,Kiwoom,9,2,3.0,4.0,0,6.4,3.2,최원준,정찬헌,17:00,일,잠실,11472,7,2023,0,18.0,25.3,24.75,20230709,19676.0,10358.4,win,0.4711923836168617,4.0,0.5263157894736842,"3, 0",0,245236.0,10930.0,1469.0,131681.0,3219.0,746.0
386,Lotte,LG,7,4,6.0,1.0,0,2.6,6.0,이인복,이정용,17:00,일,사직,15860,7,2023,0,2.0,24.5,14.0,20230709,19496.0,11555.6,lose,0.4650352401093994,10.5,0.5,"0, 3",0,190490.0,3883.0,983.0,162502.0,4835.0,1068.0
387,Hanhwa,SSG,7,0,9.0,2.0,0,5.2,6.0,F. 페냐,오원석,17:00,일,대전,10168,7,2023,0,7.0,25.8,22.0,20230709,12000.0,7890.6,lose,0.4738238155116372,12.0,0.4444444444444444,"0, 2",1,166444.0,4851.0,817.0,200293.0,6423.0,1035.0
388,Kiwoom,KT,2,4,5.0,8.0,0,2.0,3.6,W. 벤자민,안우진,18:30,화,고척,4217,7,2023,0,92.0,24.0,20.0,20230711,4013.0,6572.4,lose,0.5199002292663945,3.0,0.4691358024691358,"2, 1",0,115476.0,2509.0,791.0,121756.0,2630.0,617.0
389,KIA,Samsung,3,2,8.0,10.0,0,8.4,4.6,윤영철,원태인,18:30,수,광주,8470,7,2023,0,7.0,26.0,24.25,20230712,4816.0,9438.6,lose,0.4913050052926054,7.5,0.4794520547945205,"3, 0",0,224734.0,7434.0,1061.0,232612.0,4593.0,874.0
390,LG,Hanhwa,1,2,1.0,9.0,0,6.2,4.6,문동주,C. 켈리,18:30,수,잠실,17812,7,2023,0,0.0,26.4,25.0,20230712,10736.0,17144.0,lose,0.6097560975609756,13.5,0.6282051282051282,"1, 2",0,68309.0,1073.0,343.0,369766.0,9833.0,2078.0
391,NC,Lotte,11,2,6.0,5.0,0,1.8,3.8,E. 페디,나균안,18:30,수,창원,13074,7,2023,0,13.5,25.7,24.25,20230712,8522.0,9229.6,win,0.5330961982871901,1.0,0.4933333333333333,"1, 2",0,75456.0,1319.0,492.0,444960.0,10007.0,1820.0
392,SSG,Doosan,1,4,2.0,3.0,0,5.4,7.2,B. 브랜든,문승원,18:30,수,문학,19699,7,2023,0,0.0,26.1,25.0,20230712,17513.0,13709.8,lose,0.534343351510927,5.0,0.5974025974025974,"3, 0",0,549995.0,8159.0,1619.0,134741.0,4705.0,1004.0
393,Kiwoom,KT,3,4,5.0,8.0,0,2.0,2.8,W. 쿠에바스,김재웅,18:30,수,고척,3890,7,2023,0,0.0,26.9,25.0,20230712,4217.0,5248.6,lose,0.4869018112488084,3.0,0.4634146341463415,"2, 1",0,128411.0,3207.0,845.0,106821.0,4195.0,899.0
394,KIA,Samsung,1,4,8.0,10.0,0,5.6,4.4,D. 뷰캐넌,양현종,18:30,목,광주,7085,7,2023,0,4.0,26.4,21.0,20230713,8470.0,8339.2,win,0.5381124170836727,8.5,0.4864864864864865,"3, 0",0,98979.0,3618.0,799.0,165979.0,3166.0,759.0
395,NC,Lotte,13,3,6.0,6.0,0,3.2,3.8,T. 와이드너,C. 반즈,18:30,목,창원,10316,7,2023,0,7.0,26.4,23.8,20230713,13074.0,10845.0,win,0.5456944414204533,0.0,0.5,"2, 1",0,101119.0,3654.0,753.0,306849.0,7945.0,1585.0
396,Kiwoom,KT,0,9,6.0,8.0,0,1.8,2.2,고영표,I. 맥키니,18:30,목,고척,4520,7,2023,0,82.0,25.4,24.0,20230713,3890.0,4124.2,lose,0.4855937692013883,3.0,0.4578313253012048,"1, 2",0,147067.0,3945.0,888.0,97062.0,3789.0,787.0
397,KIA,Doosan,2,5,8.0,3.0,0,4.4,6.6,R. 알칸타라,M. 산체스,18:30,금,광주,9779,7,2023,0,0.0,26.7,27.0,20230721,7085.0,7952.6,win,0.5332963374028857,4.5,0.48,"2, 1",0,54363.0,1239.0,294.0,47165.0,1541.0,243.0
398,LG,SSG,4,6,1.0,2.0,0,5.8,3.8,김광현,C. 켈리,18:30,금,잠실,17524,7,2023,0,0.0,30.2,65.0,20230721,17812.0,16592.8,lose,0.6119369506493673,2.5,0.620253164556962,"3, 0",0,26526.0,512.0,158.0,78536.0,1674.0,391.0
399,Lotte,Kiwoom,2,0,6.0,6.0,0,3.8,1.8,C. 반즈,안우진,18:30,금,사직,13431,7,2023,0,0.0,24.9,23.0,20230721,15860.0,11970.2,win,0.4700866948484631,3.5,0.4935064935064935,"2, 1",0,72994.0,1386.0,259.0,61927.0,1264.0,324.0
400,Samsung,KT,2,7,10.0,7.0,0,4.4,3.6,W. 쿠에바스,장필준,18:30,금,대구,7833,7,2023,0,0.0,26.2,36.0,20230721,6923.0,9510.6,lose,0.3684554660712862,7.0,0.3875,"1, 2",0,159909.0,2951.0,673.0,23032.0,659.0,177.0
401,Hanhwa,NC,3,9,9.0,4.0,0,4.8,5.8,E. 페디,R. 산체스,18:30,금,대전,8475,7,2023,0,5.0,26.0,45.0,20230721,10168.0,8999.2,lose,0.4847596390636471,3.5,0.4594594594594595,"3, 0",0,217403.0,6215.0,1372.0,34854.0,472.0,161.0
402,Lotte,Kiwoom,3,5,5.0,7.0,0,3.4,1.4,A. 후라도,박세웅,18:00,토,사직,14266,7,2023,0,0.5,24.6,16.0,20230722,13431.0,13277.6,win,0.4472151356205482,4.5,0.5,"2, 1",0,292508.0,8779.0,1004.0,64386.0,1693.0,390.0
403,Samsung,KT,5,2,10.0,7.0,0,4.6,5.0,김태훈,박영현,18:00,토,대구,10356,7,2023,0,0.0,25.4,15.0,20230722,7833.0,7447.0,lose,0.3899529557638306,8.0,0.382716049382716,"1, 2",0,206130.0,4525.0,1071.0,93252.0,5478.0,978.0
404,Hanhwa,NC,5,7,9.0,4.0,0,4.4,6.6,이용찬,박상원,18:00,토,대전,10021,7,2023,0,1.0,24.1,19.0,20230722,8475.0,9692.8,lose,0.4776564712986108,4.5,0.4533333333333333,"2, 1",0,239722.0,6803.0,1284.0,51314.0,1666.0,378.0
405,Lotte,Kiwoom,6,7,6.0,6.0,0,3.4,2.0,김동혁,김원중,17:00,일,사직,11470,7,2023,0,0.5,26.7,11.4,20230723,14266.0,14128.2,lose,0.4450046871571893,3.5,0.4936708860759494,"1, 2",0,287997.0,5656.0,1050.0,120866.0,4559.0,596.0
406,Samsung,KT,7,8,10.0,7.0,0,4.0,5.2,이상동,김태훈,17:00,일,대구,8613,7,2023,0,0.0,27.4,10.0,20230723,10356.0,7039.2,win,0.3948628848806176,7.0,0.3902439024390244,"2, 1",0,215220.0,5606.0,975.0,71150.0,2750.0,573.0
407,KT,LG,4,1,7.0,1.0,0,6.0,5.8,W. 벤자민,A. 플럿코,18:30,화,수원,7948,7,2023,0,2.3125,26.5,23.0,20230725,18700.0,13734.4,win,0.4626044528113414,10.5,0.4814814814814814,"1, 2",0,53737.0,1755.0,522.0,50647.0,701.0,315.0
408,NC,KIA,5,3,4.0,8.0,0,8.0,3.6,김태현,최지민,18:30,화,창원,5668,7,2023,0,1.5,27.0,16.8,20230725,10316.0,11633.0,even,0.558956694955699,3.5,0.5189873417721519,"1, 1",1,27542.0,665.0,183.0,14595.0,305.0,84.0
409,Doosan,Lotte,8,5,3.0,7.0,0,6.6,3.2,B. 브랜든,나균안,18:30,화,잠실,12700,7,2023,0,0.0,28.6,18.0,20230725,11472.0,11194.6,lose,0.482095295783932,4.5,0.5443037974683544,"2, 1",0,18632.0,384.0,91.0,171791.0,3578.0,570.0
410,Samsung,SSG,5,1,10.0,2.0,0,4.0,4.4,A. 수아레즈,오원석,18:30,화,대구,5557,7,2023,0,0.0,27.8,17.0,20230725,8613.0,7925.4,lose,0.3956217596959536,17.0,0.3855421686746988,"1, 2",0,136686.0,2740.0,718.0,91265.0,1749.0,577.0
411,Kiwoom,Hanhwa,6,16,5.0,9.0,0,3.0,4.8,장시환,이명종,18:30,화,고척,9886,7,2023,0,3.5,27.8,18.0,20230725,4520.0,4133.4,lose,0.472992700729927,5.5,0.4597701149425287,"2, 0",1,182225.0,5392.0,957.0,102561.0,1693.0,666.0
412,KT,LG,4,3,6.0,1.0,0,6.0,4.4,손동현,고우석,18:30,수,수원,8134,7,2023,0,1.4375,26.9,18.0,20230726,7948.0,13413.8,win,0.488448268476015,9.5,0.4878048780487805,"2, 1",0,70417.0,2977.0,784.0,43321.0,647.0,182.0
413,NC,KIA,3,13,4.0,8.0,0,9.0,2.8,M. 산체스,송명기,18:30,수,창원,6325,7,2023,0,0.0,28.1,30.0,20230726,5668.0,10008.4,win,0.5699984476341566,4.5,0.525,"2, 0",1,134465.0,6227.0,972.0,12785.0,208.0,24.0
414,Doosan,Lotte,2,7,3.0,7.0,0,6.2,3.8,A. 윌커슨,곽빈,18:30,수,잠실,13620,7,2023,0,3.0,27.8,14.0,20230726,12700.0,12674.2,win,0.4956835336642969,5.5,0.55,"3, 0",0,329724.0,15315.0,2177.0,89031.0,2124.0,374.0
415,Samsung,SSG,7,8,10.0,2.0,0,4.6,3.4,문승원,김태훈,18:30,수,대구,6955,7,2023,0,1.5,27.5,18.0,20230726,5557.0,7856.4,win,0.4014982899951143,16.0,0.3928571428571428,"2, 1",0,252075.0,6236.0,1275.0,97928.0,2331.0,666.0
416,Kiwoom,Hanhwa,4,5,6.0,9.0,0,3.6,6.6,박상원,김동혁,18:30,수,고척,11324,7,2023,0,0.5,28.8,14.0,20230726,9886.0,5305.2,lose,0.4626192243988806,5.5,0.4545454545454545,"2, 1",0,285595.0,8584.0,1680.0,554784.0,19617.0,2275.0
417,KT,LG,6,9,5.0,1.0,0,5.0,2.6,정우영,이상동,18:30,목,수원,8413,7,2023,0,0.0,26.8,24.0,20230727,8134.0,13959.4,win,0.4898229372349723,8.5,0.4939759036144578,"2, 1",0,87237.0,3837.0,1418.0,27708.0,401.0,156.0
418,NC,KIA,4,0,4.0,8.0,0,7.4,4.4,E. 페디,양현종,18:30,목,창원,7279,7,2023,0,0.0,29.2,32.0,20230727,6325.0,8781.0,lose,0.5551617577102269,3.5,0.5185185185185185,"1, 1",1,71784.0,2008.0,567.0,58615.0,1250.0,318.0
419,Doosan,Lotte,1,9,3.0,7.0,0,5.6,4.6,C. 반즈,최원준,18:30,목,잠실,12511,7,2023,0,0.0,28.7,24.0,20230727,13620.0,14318.2,lose,0.4886378308586184,4.5,0.5432098765432098,"2, 1",0,171995.0,6437.0,888.0,220864.0,6314.0,1003.0
420,Samsung,SSG,6,5,10.0,2.0,0,5.2,3.2,최지광,백승건,18:30,목,대구,7663,7,2023,0,0.0,28.0,25.0,20230727,6955.0,7862.8,lose,0.4021117221796106,17.0,0.388235294117647,"2, 1",0,291804.0,7106.0,1506.0,160309.0,6312.0,928.0
421,Kiwoom,Hanhwa,2,0,7.0,9.0,0,4.4,6.2,안우진,R. 산체스,18:30,목,고척,11650,7,2023,0,0.0,29.4,24.0,20230727,11324.0,6767.4,lose,0.4617470246911429,5.5,0.449438202247191,"1, 2",0,146941.0,3725.0,924.0,482982.0,14961.0,2330.0
422,KIA,Lotte,6,5,8.0,7.0,0,3.8,6.0,이의리,박세웅,18:30,금,광주,10295,7,2023,0,0.0,27.7,23.0,20230728,9779.0,7099.8,lose,0.528462661426165,2.0,0.4683544303797468,"1, 2",0,42565.0,936.0,301.0,245663.0,7085.0,1189.0
423,NC,KT,2,10,4.0,7.0,0,5.6,4.8,엄상백,김영규,18:30,금,창원,4676,7,2023,0,0.0,29.5,36.0,20230728,7279.0,8532.4,win,0.5601831074409838,3.0,0.524390243902439,"0, 3",0,88914.0,4173.0,638.0,85071.0,3062.0,952.0
424,SSG,Hanhwa,3,4,2.0,9.0,0,4.2,5.8,주현상,서진용,18:30,금,문학,14386,7,2023,0,0.0,29.5,33.0,20230728,19699.0,14705.2,win,0.5220278685913239,10.5,0.5853658536585366,"1, 1",1,141977.0,3598.0,837.0,206774.0,4652.0,1137.0
425,Doosan,LG,2,9,3.0,1.0,0,4.0,3.6,C. 켈리,R. 알칸타라,18:30,금,잠실,16987,7,2023,0,0.0,30.0,33.0,20230728,12511.0,13995.8,win,0.4776022836887219,5.5,0.5365853658536586,"1, 2",0,28984.0,900.0,197.0,76136.0,2685.0,474.0
426,Kiwoom,Samsung,5,5,7.0,10.0,0,4.8,6.0,A. 후라도,원태인,18:30,금,고척,7755,7,2023,0,0.0,30.6,33.0,20230728,11650.0,8254.0,lose,0.46447183647995,5.0,0.4555555555555555,"3, 0",0,181015.0,6890.0,1466.0,244180.0,7468.0,1704.0
427,KIA,Lotte,4,1,8.0,7.0,0,4.8,6.4,윤영철,이인복,18:00,토,광주,14754,7,2023,0,0.0,29.5,19.0,20230729,10295.0,8089.0,win,0.53395509526825,2.0,0.475,"2, 1",0,36916.0,1156.0,187.0,247465.0,6554.0,1167.0
428,NC,KT,2,8,4.0,5.0,0,4.2,6.4,배제성,정구범,18:00,토,창원,8309,7,2023,0,0.0,30.1,32.0,20230729,4676.0,6852.8,lose,0.5487606586144584,2.0,0.5180722891566265,"0, 3",0,72634.0,2875.0,564.0,62368.0,2480.0,790.0
429,SSG,Hanhwa,6,3,2.0,9.0,0,4.6,6.0,박종훈,장민재,18:00,토,문학,21344,7,2023,0,0.0,29.4,33.0,20230729,14386.0,15133.6,lose,0.5167694750613355,9.5,0.5783132530120482,"1, 2",0,86726.0,2550.0,533.0,320378.0,10422.0,1766.0
430,Doosan,LG,6,7,3.0,1.0,0,3.6,5.2,고우석,홍건희,18:00,토,잠실,21126,7,2023,0,0.0,29.7,33.0,20230729,16987.0,13458.0,lose,0.4683077578047492,6.5,0.5301204819277109,"1, 2",0,66281.0,1803.0,487.0,89868.0,3803.0,589.0
431,Kiwoom,Samsung,2,7,7.0,10.0,0,4.8,6.0,D. 뷰캐넌,김동혁,18:00,토,고척,11851,7,2023,0,0.0,30.8,33.0,20230729,7755.0,9027.0,even,0.4649326960428313,5.0,0.4555555555555555,"2, 0",1,199078.0,5572.0,1246.0,306777.0,8330.0,1553.0
432,KIA,Lotte,6,3,8.0,7.0,0,5.2,5.4,T. 파노니,한현희,17:00,일,광주,11796,7,2023,0,0.5,28.4,20.0,20230730,14754.0,10076.6,win,0.53792,2.0,0.4814814814814814,"3, 0",0,83235.0,2538.0,376.0,372961.0,9158.0,1681.0
433,NC,KT,2,5,5.0,5.0,0,3.2,6.4,W. 벤자민,신민혁,17:00,일,창원,6181,7,2023,0,0.0,29.3,30.0,20230730,8309.0,6451.4,lose,0.5403512940178192,1.0,0.5119047619047619,"0, 3",0,41815.0,865.0,256.0,79746.0,3647.0,873.0
434,SSG,Hanhwa,6,1,2.0,9.0,0,4.6,5.6,오원석,김범수,17:00,일,문학,18158,7,2023,0,0.0,29.7,19.0,20230730,21344.0,17193.4,win,0.5203996669442131,10.5,0.5833333333333334,"1, 2",0,211158.0,6729.0,1218.0,282254.0,7289.0,1469.0
435,Doosan,LG,0,10,3.0,1.0,0,3.8,5.8,조원태,B. 브랜든,17:00,일,잠실,19500,7,2023,0,0.0,29.4,19.0,20230730,21126.0,15388.8,lose,0.4675140310333443,7.5,0.5238095238095238,"0, 3",0,122948.0,3749.0,840.0,580446.0,15621.0,2491.0
436,Kiwoom,Samsung,6,10,7.0,10.0,0,3.8,6.0,백정현,장재영,14:00,일,고척,11235,7,2023,0,49.5,29.7,19.0,20230730,11851.0,10493.2,lose,0.4589383613608925,4.0,0.4505494505494505,"1, 1",1,770751.0,20325.0,3511.0,297086.0,7943.0,1633.0
437,KT,SSG,8,0,4.0,2.0,0,6.6,5.6,고영표,K. 맥카티,18:30,화,수원,7831,8,2023,0,0.0,28.0,39.0,20230801,8413.0,12379.0,lose,0.4862697554392712,7.0,0.5057471264367817,"2, 1",0,52919.0,2167.0,591.0,113571.0,2355.0,723.0
438,LG,Kiwoom,4,2,1.0,7.0,0,7.6,3.8,임찬규,I. 맥키니,18:30,화,잠실,12159,8,2023,0,0.0,30.7,31.0,20230801,17524.0,15347.6,win,0.6081389131230124,15.0,0.6162790697674418,"1, 1",1,360027.0,14328.0,2487.0,295107.0,7179.0,1528.0
439,Lotte,NC,3,6,7.0,5.0,0,5.0,2.6,임정호,진승현,18:30,화,사직,13326,8,2023,0,0.0,28.4,15.0,20230801,11470.0,14904.6,win,0.4446153846153846,2.5,0.4767441860465116,"1, 2",0,164663.0,3425.0,595.0,22537.0,659.0,164.0
440,Samsung,KIA,8,11,10.0,8.0,0,7.0,5.8,최지민,우규민,18:30,화,포항,6912,8,2023,0,0.0,29.8,23.0,20230801,7663.0,7828.8,lose,0.4046796512329411,7.0,0.4090909090909091,"1, 2",0,252879.0,5549.0,1330.0,12142.0,271.0,87.0
441,Hanhwa,Doosan,3,8,9.0,4.0,0,2.6,2.2,곽빈,문동주,18:30,화,대전,10225,8,2023,0,0.0,28.6,28.0,20230801,10021.0,10145.0,win,0.4751252201260556,5.5,0.4512195121951219,"0, 3",0,209908.0,6122.0,1233.0,134252.0,3475.0,610.0
442,KT,SSG,1,0,4.0,2.0,0,7.4,4.0,W. 쿠에바스,김광현,18:30,수,수원,7780,8,2023,0,1.8125,27.4,37.0,20230802,7831.0,10205.2,win,0.5167017823586356,6.0,0.5113636363636364,"3, 0",0,97744.0,4290.0,1076.0,145432.0,3276.0,878.0
443,LG,Kiwoom,6,3,1.0,8.0,0,7.8,3.4,함덕주,안우진,18:30,수,잠실,11740,8,2023,0,0.0,30.7,33.0,20230802,12159.0,13587.6,win,0.6211380389245373,16.0,0.6206896551724138,"1, 1",1,313232.0,13188.0,2489.0,295737.0,8188.0,2370.0
444,Lotte,NC,6,3,8.0,5.0,0,4.2,3.2,C. 반즈,E. 페디,18:30,수,사직,11444,8,2023,0,0.0,28.8,27.0,20230802,13326.0,13670.6,lose,0.4492408733669575,3.5,0.4712643678160919,"0, 3",0,332534.0,7207.0,1267.0,62883.0,3081.0,535.0
445,Samsung,KIA,7,6,10.0,8.0,0,7.2,5.4,오승환,정해영,18:30,수,포항,6477,8,2023,0,0.0,29.8,20.0,20230802,6912.0,7140.0,lose,0.4176282283655589,8.0,0.4044943820224719,"1, 2",0,431686.0,10116.0,1996.0,123350.0,3411.0,525.0
446,Hanhwa,Doosan,1,4,9.0,4.0,0,2.2,3.4,박치국,김범수,18:30,수,대전,9011,8,2023,0,0.0,28.3,29.0,20230802,10225.0,10177.8,lose,0.473352282821105,6.5,0.4457831325301205,"0, 3",0,284442.0,8120.0,1882.0,123413.0,3922.0,677.0
447,KT,SSG,3,1,4.0,2.0,0,6.4,3.0,엄상백,R. 엘리아스,18:30,목,수원,7521,8,2023,0,0.0,27.2,26.0,20230803,7780.0,8021.2,win,0.517872713897402,5.0,0.5168539325842697,"3, 0",0,108771.0,4885.0,1196.0,161334.0,3734.0,948.0
448,LG,Kiwoom,5,4,1.0,8.0,0,7.2,3.6,정우영,양현,18:30,목,잠실,12179,8,2023,0,0.0,30.3,23.0,20230803,11740.0,13994.2,win,0.6232138731924591,17.0,0.625,"2, 1",0,382289.0,15908.0,2848.0,317974.0,8604.0,2110.0
449,Lotte,NC,1,8,6.0,5.0,0,3.6,3.0,T. 와이드너,박세웅,18:30,목,사직,10162,8,2023,0,0.0,29.6,21.0,20230803,11444.0,12787.4,win,0.4535597116486736,2.5,0.4772727272727273,"1, 2",0,407137.0,12247.0,1811.0,79041.0,2543.0,610.0
450,Samsung,KIA,8,12,10.0,8.0,0,7.4,6.6,이의리,원태인,18:30,목,포항,6357,8,2023,0,0.0,31.1,21.0,20230803,6477.0,6712.8,win,0.4200051406230976,7.0,0.4111111111111111,"2, 1",0,425616.0,12194.0,2327.0,48425.0,863.0,225.0
451,Hanhwa,Doosan,5,2,10.0,4.0,0,2.4,4.0,F. 페냐,R. 알칸타라,18:30,목,대전,9024,8,2023,0,0.0,28.7,19.0,20230803,9011.0,9580.0,lose,0.4695646687254843,7.5,0.4404761904761904,"0, 3",0,219102.0,6766.0,1390.0,145830.0,6106.0,878.0
452,KIA,Hanhwa,9,3,7.0,9.0,0,7.8,2.6,윤영철,장민재,18:30,금,광주,11495,8,2023,0,0.0,29.5,13.0,20230804,11796.0,10741.8,win,0.5415944540727903,4.0,0.4941176470588235,"1, 2",0,79244.0,2243.0,307.0,215876.0,7561.0,1342.0
453,NC,Kiwoom,4,2,5.0,8.0,0,4.2,3.4,김시훈,정찬헌,18:30,금,창원,5107,8,2023,0,0.0,30.5,19.0,20230804,6181.0,6554.0,lose,0.5361284299669923,7.5,0.5113636363636364,"1, 2",0,83067.0,2958.0,595.0,222057.0,6836.0,1627.0
