index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens
347,Hanhwa,Samsung,3,0,10.0,6.0,0,3.0,3.4,장민재,D. 뷰캐넌,18:30,금,대전,4132,6,2022,0,11.0,23.8,13.0,20220624,3640.0,4670.4,lose,0.3552566346611087,9.0,0.3283582089552239,"1, 2",0
348,KT,LG,2,7,5.0,3.0,0,4.8,5.2,A. 플럿코,O. 데스파이네,17:00,토,수원,13557,6,2022,0,0.0625,25.8375,50.0,20220625,7021.0,4026.0,win,0.5,5.5,0.5,"1, 2",0
349,SSG,NC,8,1,1.0,9.0,0,7.2,4.6,김광현,송명기,17:00,토,문학,17058,6,2022,0,0.0,24.8,47.0,20220625,11040.0,12714.8,win,0.5895916766442344,16.5,0.6470588235294118,"1, 1",1
350,Doosan,KIA,6,8,8.0,4.0,0,6.0,5.0,이준영,박치국,17:00,토,잠실,22093,6,2022,0,0.0,26.7,47.0,20220625,14470.0,8395.8,lose,0.5203996669442131,5.5,0.4626865671641791,"0, 3",0
351,Lotte,Kiwoom,5,13,8.0,2.0,0,5.6,3.8,정찬헌,김진욱,17:00,토,사직,8922,6,2022,0,0.5,24.6,38.25,20220625,3769.0,6388.0,win,0.4469936273484707,9.5,0.4626865671641791,"1, 2",0
352,Hanhwa,Samsung,2,5,10.0,6.0,0,3.4,2.2,A. 수아레즈,김민우,17:00,토,대전,8225,6,2022,0,0.0,26.2,29.0,20220625,4132.0,4896.2,win,0.3531603594704954,8.0,0.3382352941176471,"1, 2",0
353,KT,LG,1,3,5.0,3.0,0,5.2,6.6,이민호,W. 벤자민,17:00,일,수원,8044,6,2022,0,0.9375,26.3375,21.0,20220626,13557.0,6018.2,lose,0.4912746608842895,6.5,0.4927536231884058,"1, 2",0
354,SSG,NC,7,3,1.0,9.0,0,6.8,4.2,이태양,김시훈,17:00,일,문학,13149,6,2022,0,0.0,25.9,23.0,20220626,17058.0,12110.8,win,0.5991641850804534,17.5,0.6521739130434783,"2, 1",0
355,Doosan,KIA,8,4,8.0,4.0,0,6.2,6.0,이현승,임기영,17:00,일,잠실,16298,6,2022,0,0.0,27.2,23.0,20220626,22093.0,11492.0,lose,0.5168922584815131,6.5,0.45588235294117646,"0, 3",0
356,Lotte,Kiwoom,4,9,8.0,2.0,0,5.2,6.0,김태훈,구승민,17:00,일,사직,6596,6,2022,0,0.0,25.1,17.75,20220626,8922.0,6973.0,lose,0.4357512953367876,10.5,0.45588235294117646,"1, 2",0
357,Hanhwa,Samsung,2,6,10.0,6.0,0,3.4,1.8,허윤동,남지민,17:00,일,대전,5214,6,2022,0,7.0,26.0,14.0,20220626,8225.0,5708.0,lose,0.3504567047361813,9.0,0.3333333333333333,"1, 2",0
358,LG,NC,5,0,3.0,9.0,0,6.4,3.6,C. 켈리,구창모,18:30,화,잠실,3361,6,2022,0,2.5,27.9,18.0,20220628,8200.0,7529.0,lose,0.5993239459986313,14.0,0.5915492957746479,"3, 0",0
359,Lotte,Doosan,3,3,8.0,7.0,0,5.0,7.6,G. 스파크맨,이영하,18:30,화,사직,3429,6,2022,0,6.5,27.342857142857135,14.75,20220628,6596.0,7154.8,lose,0.4292674205515577,1.0,0.4492753623188406,"2, 1",0
360,Samsung,KT,4,14,6.0,6.0,0,2.4,4.0,소형준,백정현,18:30,화,대구,3769,6,2022,0,0.0,28.1,14.75,20220628,4959.0,8435.8,win,0.4597967351711112,1.0,0.4722222222222222,"1, 2",0
362,Hanhwa,SSG,6,3,10.0,1.0,0,3.2,7.4,김종수,최민준,18:30,화,대전,3027,6,2022,0,0.0,28.5,13.0,20220628,5214.0,4922.8,win,0.3466635803118621,23.0,0.32857142857142857,"0, 3",0
363,Samsung,KT,8,2,6.0,5.0,0,3.2,5.2,원태인,배제성,18:30,수,대구,4679,6,2022,0,0.0,28.6,11.0,20220629,3769.0,6358.6,lose,0.45263836292602994,2.0,0.4657534246575342,"1, 2",0
365,Hanhwa,SSG,3,8,10.0,1.0,0,3.6,7.6,노경은,윤대경,18:30,수,대전,1747,6,2022,0,7.0,26.1,14.0,20220629,3027.0,4847.6,win,0.3526234504514126,22.0,0.3380281690140845,"1, 2",0
366,Lotte,Doosan,5,1,8.0,7.0,0,4.2,5.0,이인복,곽빈,18:30,목,사직,6566,6,2022,0,0.0,27.0,12.0,20220630,3429.0,5806.0,even,0.4299249901302803,1.0,0.4492753623188406,"1, 1",1
367,Samsung,KT,2,13,6.0,6.0,0,4.6,5.6,O. 데스파이네,D. 뷰캐넌,18:30,목,대구,4809,6,2022,0,0.0,29.1,11.0,20220630,4679.0,5171.6,win,0.4626689925861317,1.0,0.47297297297297297,"2, 1",0
369,KT,Doosan,11,7,4.0,7.0,0,6.4,4.2,고영표,R. 스탁,18:30,금,수원,4781,7,2022,0,0.0,27.625000000000004,36.0,20220701,8044.0,6756.0,lose,0.4878700694940807,2.5,0.4931506849315068,"2, 1",0
370,LG,Lotte,2,1,2.0,7.0,0,5.4,4.4,김진성,나균안,18:30,금,잠실,12224,7,2022,0,0.0,27.5,20.0,20220701,3361.0,6836.4,even,0.6077809542908577,10.0,0.5972222222222222,"1, 1",1
371,SSG,KIA,7,6,1.0,3.0,0,8.0,3.6,서진용,김현준,18:30,금,문학,14099,7,2022,0,0.0,27.0,20.0,20220701,13149.0,11715.0,lose,0.6037111504081781,9.5,0.6527777777777778,"2, 1",0
372,Kiwoom,Hanhwa,7,5,1.0,9.0,0,6.6,3.2,하영민,김종수,18:30,금,고척,3238,7,2022,0,0.0,27.4,20.0,20220701,7165.0,7809.6,lose,0.5750144746348037,21.5,0.6266666666666667,"1, 2",0
373,KT,Doosan,8,3,4.0,7.0,0,8.2,5.0,W. 벤자민,최원준,18:00,토,수원,10065,7,2022,0,0.0,28.275,45.0,20220702,4781.0,7253.8,win,0.518802125799385,3.5,0.5,"2, 1",0
374,LG,Lotte,1,8,2.0,7.0,0,4.6,3.6,C. 반즈,A. 플럿코,18:00,토,잠실,18750,7,2022,0,0.0,29.4,29.0,20220702,12224.0,8015.6,win,0.6087733887733888,11.0,0.6027397260273972,"2, 0",1
375,NC,Samsung,17,1,8.0,5.0,0,3.4,5.0,D. 루친스키,허윤동,18:00,토,창원,9063,7,2022,0,0.0,28.0,26.0,20220702,4605.0,4695.8,win,0.46066144167574596,5.5,0.38571428571428573,"2, 1",0
376,SSG,KIA,2,1,1.0,3.0,0,6.6,3.2,장지훈,임기영,18:00,토,문학,23000,7,2022,0,0.0,27.2,29.0,20220702,14099.0,12921.4,win,0.603048518677544,10.5,0.6575342465753424,"2, 1",0
377,Kiwoom,Hanhwa,3,0,1.0,9.0,0,5.4,3.6,정찬헌,김민우,14:00,토,고척,6692,7,2022,0,0.0,29.3,29.0,20220702,3238.0,6716.2,win,0.5767085936305858,22.5,0.631578947368421,"2, 1",0
378,KT,Doosan,6,0,4.0,7.0,0,9.6,4.4,소형준,박신지,17:00,일,수원,5749,7,2022,0,0.875,28.6375,46.0,20220703,10065.0,8693.6,win,0.5261761844883627,4.5,0.5066666666666667,"3, 0",0
379,LG,Lotte,4,1,2.0,6.0,0,3.6,4.2,정우영,구승민,17:00,일,잠실,23750,7,2022,0,0.0,29.6,36.0,20220703,18750.0,9970.4,lose,0.597105864432597,10.0,0.5945945945945946,"1, 1",1
380,NC,Samsung,11,6,8.0,5.0,0,4.6,4.2,하준영,김윤수,17:00,일,창원,4725,7,2022,0,0.0,28.7,18.0,20220703,9063.0,5819.6,win,0.45264350735777553,4.5,0.39436619718309857,"2, 1",0
381,SSG,KIA,3,2,1.0,4.0,0,5.4,2.6,이태양,이의리,17:00,일,문학,18666,7,2022,0,0.0,28.0,36.0,20220703,23000.0,15669.2,win,0.6040341592390148,11.5,0.6621621621621622,"3, 0",0
382,Kiwoom,Hanhwa,2,1,1.0,9.0,0,4.2,3.2,최원태,F. 페냐,14:00,일,고척,5952,7,2022,0,0.0,30.0,36.0,20220703,6692.0,6484.8,win,0.5809668381541826,23.5,0.6363636363636364,"3, 0",0
383,SSG,Lotte,4,3,1.0,6.0,0,4.6,3.6,서진용,김원중,18:30,화,문학,7773,7,2022,0,0.0,28.0,34.0,20220705,18666.0,17194.4,win,0.6047084588009854,16.0,0.6666666666666666,"2, 1",0
384,Doosan,Kiwoom,3,4,7.0,1.0,0,2.8,3.6,이명종,홍건희,18:30,화,잠실,4265,7,2022,0,0.0,29.3,34.0,20220705,16298.0,13772.0,win,0.5226128596570212,15.5,0.4383561643835616,"1, 2",0
384,Doosan,Kiwoom,3,4,7.0,1.0,0,2.8,3.6,이명종,홍건희,18:30,화,잠실,4265,7,2022,0,0.0,29.3,34.0,20220705,16298.0,13772.0,win,0.5226128596570212,15.5,0.4383561643835616,"1, 2",0
385,Samsung,LG,1,4,5.0,2.0,0,4.2,3.0,C. 켈리,백정현,18:30,화,대구,4683,7,2022,0,0.0,28.4,20.0,20220705,4809.0,4946.2,win,0.44687830638938814,11.0,0.45454545454545453,"1, 2",0
386,Hanhwa,NC,0,1,9.0,8.0,0,3.0,6.4,김영규,윤산흠,18:30,화,대전,2632,7,2022,0,0.0,27.1,40.0,20220705,1747.0,4469.0,win,0.3481785559586872,6.5,0.32,"0, 2",1
387,KIA,KT,1,8,4.0,3.0,0,2.6,8.0,O. 데스파이네,양현종,18:30,수,광주,6269,7,2022,0,0.0,29.1,15.0,20220706,5909.0,9084.2,even,0.5446865273454868,1.0,0.5,"0, 2",1
388,SSG,Lotte,5,12,1.0,6.0,0,4.8,3.6,이인복,노경은,18:30,수,문학,6859,7,2022,0,0.5,29.5,32.0,20220706,7773.0,15337.4,win,0.6050727218634899,17.0,0.6710526315789473,"2, 1",0
389,Doosan,Kiwoom,5,2,7.0,1.0,0,2.8,4.2,최승용,김태훈,18:30,수,잠실,2930,7,2022,0,17.0,29.7,32.0,20220706,4265.0,12818.4,lose,0.49302683840548983,16.5,0.43243243243243246,"1, 2",0
389,Doosan,Kiwoom,5,2,7.0,1.0,0,2.8,4.2,최승용,김태훈,18:30,수,잠실,2930,7,2022,0,17.0,29.7,32.0,20220706,4265.0,12818.4,lose,0.49302683840548983,16.5,0.43243243243243246,"1, 2",0
390,Samsung,LG,9,10,5.0,2.0,0,3.6,3.2,김진성,오승환,18:30,수,대구,4673,7,2022,0,0.5,28.3,24.0,20220706,4683.0,4579.8,lose,0.41595372887244786,12.0,0.44871794871794873,"1, 2",0
391,Hanhwa,NC,3,4,9.0,8.0,0,1.8,6.4,원종현,장시환,18:30,수,대전,2726,7,2022,0,0.5,28.6,32.0,20220706,2632.0,4169.0,lose,0.3429650130862489,7.5,0.3157894736842105,"0, 3",0
392,SSG,Lotte,8,1,1.0,6.0,0,4.2,5.0,W. 폰트,김진욱,18:30,목,문학,5866,7,2022,0,0.0,28.3,22.0,20220707,6859.0,14079.4,lose,0.5929332042594385,16.0,0.6623376623376623,"1, 2",0
393,Doosan,Kiwoom,4,2,7.0,1.0,0,3.6,3.6,박정수,T. 애플러,18:30,목,잠실,3781,7,2022,0,1.0,29.0,22.0,20220707,2930.0,12011.2,win,0.49723759014079133,15.5,0.44,"1, 2",0
393,Doosan,Kiwoom,4,2,7.0,1.0,0,3.6,3.6,박정수,T. 애플러,18:30,목,잠실,3781,7,2022,0,1.0,29.0,22.0,20220707,2930.0,12011.2,win,0.49723759014079133,15.5,0.44,"1, 2",0
394,Samsung,LG,9,11,5.0,2.0,0,3.8,4.2,김윤식,D. 뷰캐넌,18:30,목,대구,4989,7,2022,0,0.0,29.5,18.0,20220707,4673.0,4522.6,lose,0.41678547077418954,13.0,0.4430379746835443,"0, 3",0
395,Hanhwa,NC,12,11,9.0,8.0,0,1.8,6.6,강재민,김시훈,18:30,목,대전,3111,7,2022,0,0.0,28.5,17.0,20220707,2726.0,3069.2,lose,0.34312767189580573,8.5,0.3116883116883117,"0, 3",0
396,KIA,Hanhwa,5,3,5.0,10.0,0,2.8,3.2,이의리,김범수,18:30,금,광주,7732,7,2022,0,13.5,26.6,21.0,20220708,6269.0,7373.0,lose,0.5186601646359669,13.5,0.4935064935064935,"3, 0",0
397,KT,Lotte,6,3,4.0,8.0,0,9.2,5.0,김민수,C. 반즈,18:30,금,수원,5218,7,2022,0,4.125,26.9125,29.0,20220708,5749.0,8439.2,win,0.535071259958003,5.5,0.5194805194805194,"2, 1",0
398,Doosan,LG,4,11,8.0,3.0,0,3.0,6.0,A. 플럿코,최원준,18:30,금,잠실,9875,7,2022,0,0.0,26.9,22.0,20220708,3781.0,9873.4,win,0.5,13.0,0.4473684210526316,"1, 2",0
399,Samsung,SSG,8,9,6.0,1.0,0,5.2,4.4,김광현,허윤동,18:30,금,대구,5359,7,2022,0,8.0,28.6,21.0,20220708,4989.0,4766.6,win,0.4163544378047439,18.0,0.4375,"2, 1",0
400,Kiwoom,NC,3,2,2.0,9.0,0,2.6,8.8,한현희,D. 루친스키,18:30,금,고척,2500,7,2022,0,2.0,26.0,22.0,20220708,5952.0,6197.6,lose,0.5821218787014432,17.0,0.6296296296296297,"2, 1",0
401,KIA,Hanhwa,6,5,5.0,10.0,0,3.0,3.8,박준표,주현상,18:00,토,광주,13246,7,2022,0,0.0,26.5,19.0,20220709,7732.0,6924.0,win,0.5210987787481298,14.5,0.5,"3, 0",0
402,KT,Lotte,3,1,4.0,8.0,0,7.8,4.0,소형준,G. 스파크맨,18:00,토,수원,13030,7,2022,0,0.0,26.9125,29.0,20220709,5218.0,6771.4,win,0.5489165627794492,6.5,0.5256410256410257,"2, 1",0
403,Doosan,LG,6,8,8.0,3.0,0,3.2,8.0,김진성,박정수,18:00,토,잠실,16032,7,2022,0,0.0,27.5,23.0,20220709,9875.0,7429.8,lose,0.4906048562894317,14.0,0.44155844155844154,"1, 2",0
404,Samsung,SSG,10,13,6.0,1.0,0,6.6,5.8,김택형,장필준,18:00,토,대구,11924,7,2022,0,0.0,28.2,17.0,20220709,5359.0,4902.6,lose,0.416916238454021,19.0,0.43209876543209874,"2, 1",0
405,Kiwoom,NC,10,1,2.0,9.0,0,2.6,5.8,최원태,송명기,14:00,토,고척,4459,7,2022,0,0.0,27.1,23.0,20220709,2500.0,5109.4,win,0.5746543034955253,18.0,0.6341463414634146,"2, 1",0
406,KIA,Hanhwa,6,3,5.0,10.0,0,3.0,4.6,장현식,장시환,17:00,일,광주,8387,7,2022,0,0.0,27.7,25.0,20220710,13246.0,8382.0,win,0.522095833685456,15.5,0.5063291139240507,"3, 0",0
407,KT,Lotte,1,9,4.0,8.0,0,6.2,4.0,박세웅,배제성,17:00,일,수원,9656,7,2022,0,0.6875,27.8125,41.0,20220710,13030.0,7768.6,win,0.551560861182799,7.5,0.5316455696202531,"2, 1",0
408,Doosan,LG,0,9,8.0,3.0,0,4.4,8.8,C. 켈리,이영하,17:00,일,잠실,10980,7,2022,0,0.0,29.9,41.0,20220710,16032.0,7376.6,lose,0.48814395951138745,15.0,0.4358974358974359,"0, 3",0
409,Samsung,SSG,2,7,6.0,1.0,0,7.4,7.8,최민준,백정현,17:00,일,대구,10126,7,2022,0,0.0,27.7,17.0,20220710,11924.0,6325.6,lose,0.4155592779935766,20.0,0.4268292682926829,"1, 2",0
410,Kiwoom,NC,2,0,2.0,9.0,0,4.2,3.8,안우진,구창모,14:00,일,고척,4419,7,2022,0,0.0,29.3,41.0,20220710,4459.0,4568.2,win,0.586492280375046,19.0,0.6385542168674698,"3, 0",0
411,KT,Samsung,4,3,4.0,7.0,0,4.8,7.6,김재윤,오승환,18:30,화,수원,3723,7,2022,0,0.0,26.4625,18.0,20220712,9656.0,8743.6,lose,0.5392406991356004,8.5,0.525,"2, 1",0
412,LG,KIA,1,7,3.0,5.0,0,9.8,4.0,양현종,이민호,18:30,화,잠실,14517,7,2022,0,0.0,27.6,14.0,20220712,23750.0,13257.0,win,0.6007523599971609,9.5,0.6296296296296297,"2, 1",0
413,NC,Doosan,7,11,9.0,8.0,0,3.6,3.8,김지용,이우석,18:30,화,창원,3522,7,2022,0,0.0,26.1,16.4,20220712,4725.0,5855.2,lose,0.4618391735871987,2.5,0.3974358974358974,"1, 2",0
414,SSG,Kiwoom,7,3,1.0,2.0,0,8.4,3.8,노경은,이명종,18:30,화,문학,10985,7,2022,0,0.0,27.6,14.0,20220712,5866.0,12432.8,lose,0.6013221776218712,2.5,0.6790123456790124,"2, 1",0
415,Lotte,Hanhwa,3,2,7.0,10.0,0,5.2,5.2,최준용,강재민,18:30,화,사직,22890,7,2022,0,0.0,24.2,16.4,20220712,6566.0,5856.4,lose,0.43668992066190093,11.0,0.4430379746835443,"2, 1",0
416,NC,Doosan,4,1,9.0,8.0,0,4.2,5.0,이재학,R. 스탁,18:30,수,창원,2880,7,2022,0,0.0,24.9,19.4,20220713,3522.0,5824.0,lose,0.4440610385804444,3.5,0.3924050632911392,"1, 2",0
417,Lotte,Hanhwa,2,0,6.0,10.0,0,3.4,5.0,C. 반즈,남지민,18:30,수,사직,10188,7,2022,0,0.0,24.1,19.4,20220713,22890.0,9680.6,win,0.4517037755222787,12.0,0.45,"3, 0",0
418,KT,Samsung,1,0,4.0,8.0,0,4.4,6.4,고영표,D. 뷰캐넌,18:30,목,수원,4703,7,2022,0,3.5,26.425,15.0,20220714,3723.0,7475.2,win,0.5402802537208242,9.5,0.5308641975308642,"2, 1",0
419,LG,KIA,6,2,3.0,5.0,0,8.0,5.0,A. 플럿코,T. 파노니,18:30,목,잠실,14590,7,2022,0,0.0,25.9,14.0,20220714,14517.0,14520.4,lose,0.6120145714482095,8.5,0.6219512195121951,"1, 2",0
420,NC,Doosan,3,11,9.0,8.0,0,2.8,4.4,최원준,D. 루친스키,18:30,목,창원,4659,7,2022,0,0.0,28.4,22.0,20220714,2880.0,4959.0,win,0.4487070930762717,2.5,0.4,"1, 2",0
421,SSG,Kiwoom,4,1,1.0,2.0,0,8.8,4.0,W. 폰트,정찬헌,18:30,목,문학,12969,7,2022,0,1.5,24.8,14.0,20220714,10985.0,10029.8,win,0.6100334780735192,3.5,0.6829268292682927,"3, 0",0
422,Lotte,Hanhwa,10,7,6.0,10.0,0,3.6,2.6,김유영,강재민,18:30,목,사직,7653,7,2022,0,0.0,27.1,22.0,20220714,10188.0,9933.8,win,0.4545768671423201,13.0,0.4567901234567901,"3, 0",0
423,NC,LG,5,4,9.0,3.0,0,3.0,7.0,임정호,정우영,18:30,금,창원,5924,7,2022,0,0.0,26.3,23.4,20220722,4659.0,4969.8,win,0.43860849038168415,19.0,0.3950617283950617,"0, 3",0
424,Doosan,SSG,0,1,7.0,1.0,0,5.8,8.0,노경은,김명신,18:30,금,잠실,6223,7,2022,0,22.5,24.8,29.0,20220722,10980.0,8719.6,win,0.47657536753492347,20.5,0.43902439024390244,"1, 2",0
425,Lotte,KIA,2,5,6.0,5.0,0,5.0,5.2,T. 파노니,C. 반즈,18:30,금,사직,11010,7,2022,0,0.0,24.7,23.4,20220722,7653.0,10145.2,win,0.45963471776942827,4.0,0.4634146341463415,"1, 2",0
426,Kiwoom,Samsung,3,2,2.0,8.0,0,3.8,4.6,이영준,문용익,18:30,금,고척,4776,7,2022,0,9.0,25.2,29.0,20220722,4419.0,4804.4,lose,0.5891187317379648,18.5,0.627906976744186,"3, 0",0
427,Hanhwa,KT,8,0,10.0,4.0,0,3.4,3.0,Y. 라미레즈,W. 벤자민,18:30,금,대전,4010,7,2022,0,0.0,24.1,26.0,20220722,3111.0,2648.6,lose,0.34894679454680566,20.0,0.2976190476190476,"3, 0",0
428,NC,LG,5,11,9.0,3.0,0,3.8,5.6,이우찬,이용준,18:00,토,창원,7934,7,2022,0,2.0,24.8,29.4,20220723,5924.0,4342.0,win,0.4407352195479033,18.0,0.4024390243902439,"1, 2",0
429,Lotte,KIA,3,9,6.0,5.0,0,5.2,5.2,양현종,박세웅,18:00,토,사직,15526,7,2022,0,0.0,24.4,29.4,20220723,11010.0,11661.4,lose,0.45602661495490043,5.0,0.4578313253012048,"1, 2",0
430,Kiwoom,Samsung,6,0,2.0,8.0,0,3.8,3.4,E. 요키시,D. 뷰캐넌,14:00,토,고척,7057,7,2022,0,17.5,24.8,33.0,20220723,4776.0,4421.2,win,0.5781996883810051,19.5,0.632183908045977,"3, 0",0
431,Hanhwa,KT,3,5,10.0,4.0,0,4.0,1.8,고영표,김민우,18:00,토,대전,5234,7,2022,0,13.0,23.6,32.0,20220723,4010.0,2845.2,win,0.35503355704697986,19.0,0.3058823529411765,"3, 0",0
432,NC,LG,6,1,9.0,3.0,0,4.8,6.2,D. 루친스키,송은범,17:00,일,창원,4034,7,2022,0,20.5,26.4,21.0,20220724,7934.0,4983.8,lose,0.4339844163041774,19.0,0.39759036144578314,"1, 2",0
433,Doosan,SSG,4,5,7.0,1.0,0,4.6,6.4,W. 폰트,이영하,17:00,일,잠실,6216,7,2022,0,3.0,25.7,18.0,20220724,6223.0,9378.2,lose,0.48759496164596083,21.5,0.43373493975903615,"1, 2",0
434,Lotte,KIA,0,23,6.0,5.0,0,4.0,5.8,이의리,G. 스파크맨,17:00,일,사직,10881,7,2022,0,36.0,26.3,21.0,20220724,15526.0,13453.4,lose,0.4488858883787256,6.0,0.4523809523809524,"0, 3",0
435,Kiwoom,Samsung,0,8,2.0,8.0,0,3.0,1.4,허윤동,T. 애플러,14:00,일,고척,6897,7,2022,0,0.5,25.5,18.0,20220724,7057.0,4642.2,win,0.5858818642585263,20.5,0.6363636363636364,"3, 0",0
436,Hanhwa,KT,1,3,10.0,4.0,0,4.0,2.2,소형준,F. 페냐,17:00,일,대전,3420,7,2022,0,10.5,23.8,17.0,20220724,5234.0,3542.6,lose,0.3541011216243085,20.0,0.3023255813953488,"2, 1",0
437,KIA,NC,1,9,5.0,9.0,0,9.2,4.6,신민혁,임기영,18:30,화,광주,5994,7,2022,0,0.0,27.0,30.0,20220726,8387.0,8308.6,lose,0.5256899637434702,10.5,0.5294117647058824,"2, 1",0
438,KT,Kiwoom,7,8,4.0,2.0,0,2.6,2.6,이승호,주권,18:30,화,수원,3631,7,2022,0,0.0,27.3375,36.0,20220726,4703.0,7266.0,lose,0.5416540943153683,8.0,0.5411764705882353,"1, 1",1
439,SSG,LG,0,9,1.0,3.0,0,4.8,4.6,A. 플럿코,오원석,18:30,화,문학,11063,7,2022,0,0.0,28.0,33.0,20220726,12969.0,8890.4,lose,0.613059756396632,6.5,0.6941176470588235,"1, 2",0
440,Doosan,Lotte,6,1,8.0,6.0,0,5.4,3.4,최원준,김진욱,18:30,화,잠실,5857,7,2022,0,0.0,29.5,33.0,20220726,6216.0,9865.2,win,0.4865055257350838,1.5,0.42857142857142855,"0, 2",1
441,Samsung,Hanhwa,2,4,8.0,10.0,0,2.6,3.8,장민재,백정현,18:30,화,포항,5431,7,2022,0,0.0,26.4,16.0,20220726,10126.0,7414.2,lose,0.41028802477521703,9.5,0.4090909090909091,"2, 1",0
442,KIA,NC,9,5,5.0,9.0,0,8.0,5.6,한승혁,이재학,18:30,수,광주,5868,7,2022,0,0.0,26.9,25.0,20220727,5994.0,8325.6,lose,0.5542132420956436,9.5,0.5232558139534884,"1, 2",0
443,KT,Kiwoom,5,4,4.0,2.0,0,3.2,3.6,이채호,문성현,18:30,수,수원,3126,7,2022,0,0.0,27.2375,37.0,20220727,3631.0,6948.6,lose,0.5328412149749941,9.0,0.5348837209302325,"1, 1",1
444,SSG,LG,6,3,1.0,3.0,0,3.4,6.2,S. 모리만도,임찬규,18:30,수,문학,10070,7,2022,0,0.0,28.2,38.0,20220727,11063.0,9548.4,lose,0.6019333479089234,5.5,0.686046511627907,"1, 2",0
445,Doosan,Lotte,6,5,7.0,6.0,0,4.4,3.2,박치국,김도규,18:30,수,잠실,5115,7,2022,0,0.0,29.8,38.0,20220727,5857.0,9061.6,win,0.4927011188066063,0.5,0.43529411764705883,"1, 1",1
446,Samsung,Hanhwa,11,10,8.0,10.0,0,2.4,4.6,우규민,김범수,18:30,수,포항,6258,7,2022,0,0.0,25.1,11.0,20220727,5431.0,7565.8,lose,0.4102697895048918,8.5,0.4044943820224719,"2, 1",0
447,KIA,NC,2,6,5.0,9.0,0,9.4,6.0,구창모,T. 파노니,18:30,목,광주,6166,7,2022,0,0.0,28.1,25.0,20220728,5868.0,8245.4,win,0.5579436733593856,10.5,0.5287356321839081,"2, 1",0
448,KT,Kiwoom,8,2,4.0,2.0,0,4.0,4.2,W. 벤자민,안우진,18:30,목,수원,4828,7,2022,0,0.1875,27.7125,29.0,20220728,3126.0,4967.8,win,0.5337908279164365,8.0,0.5402298850574713,"2, 1",0
449,SSG,LG,5,4,1.0,3.0,0,3.2,5.6,서진용,고우석,18:30,목,문학,15059,7,2022,0,0.0,28.9,28.0,20220728,10070.0,10190.6,win,0.6044257916825639,6.5,0.6896551724137931,"2, 1",0
450,Doosan,Lotte,8,5,7.0,7.0,0,5.4,2.2,R. 스탁,C. 반즈,18:30,목,잠실,9820,7,2022,0,0.0,29.8,28.0,20220728,5115.0,6878.2,win,0.49399781529123205,0.5,0.4418604651162791,"2, 1",0
451,Samsung,Hanhwa,3,3,8.0,10.0,0,4.6,5.2,원태인,Y. 라미레즈,18:30,목,포항,7202,7,2022,0,1.0,25.3,11.0,20220728,6258.0,7819.6,win,0.413645400070497,9.5,0.4111111111111111,"2, 1",0
452,KIA,SSG,11,2,5.0,1.0,0,8.8,3.4,양현종,이태양,18:30,금,광주,7755,7,2022,0,0.0,30.2,18.0,20220729,6166.0,7932.2,win,0.5528469703788019,15.0,0.5227272727272727,"0, 3",0
453,LG,KT,4,5,3.0,4.0,0,5.6,5.6,고영표,김윤식,18:30,금,잠실,9114,7,2022,0,0.0,31.2,25.0,20220729,14590.0,16766.2,lose,0.6158935944161276,5.5,0.6067415730337079,"2, 1",0
454,NC,Kiwoom,5,3,9.0,2.0,0,6.2,4.0,김진호,E. 요키시,18:30,금,창원,4796,7,2022,0,0.0,29.2,22.0,20220729,4034.0,5086.2,win,0.4412232385236332,18.5,0.41379310344827586,"0, 3",0
455,Samsung,Lotte,8,7,8.0,7.0,0,4.8,2.8,이승현,김도규,18:30,금,대구,10486,7,2022,0,0.0,27.9,15.0,20220729,7202.0,8188.2,win,0.41424945159128884,2.0,0.4111111111111111,"2, 1",0
456,Hanhwa,Doosan,3,7,10.0,6.0,0,4.2,4.8,윤명준,장시환,18:30,금,대전,3614,7,2022,0,0.0,28.8,20.0,20220729,3420.0,3700.2,win,0.3525048476253871,13.0,0.30337078651685395,"1, 2",0
457,KIA,SSG,5,7,5.0,1.0,0,9.2,3.6,W. 폰트,이의리,18:00,토,광주,10836,7,2022,0,0.0,28.1,11.0,20220730,7755.0,6834.0,win,0.5621866922660315,14.0,0.5280898876404494,"1, 2",0
458,LG,KT,8,7,3.0,4.0,0,4.2,5.6,고우석,김재윤,18:00,토,잠실,10589,7,2022,0,0.0,31.2,23.0,20220730,9114.0,16144.2,lose,0.6112959829186021,4.5,0.6,"2, 1",0
459,NC,Kiwoom,3,3,9.0,2.0,0,6.2,3.4,D. 루친스키,최원태,18:00,토,창원,7150,7,2022,0,1.0,28.7,14.6,20220730,4796.0,5469.4,win,0.4568237924750223,17.5,0.42045454545454547,"1, 2",0
460,Samsung,Lotte,8,9,8.0,8.0,0,6.4,3.6,박세웅,허윤동,18:00,토,대구,18789,7,2022,0,0.0,27.0,10.0,20220730,10486.0,7900.6,win,0.4168618015424606,1.0,0.4175824175824176,"2, 1",0
