index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
377,Kiwoom,Hanhwa,3,0,1.0,9.0,0,5.4,3.6,정찬헌,김민우,14:00,토,고척,6692,7,2022,0,0.0,29.3,29.0,20220702,3238.0,6716.2,win,0.5767085936305858,22.5,0.631578947368421,"2, 1",0,213149.0,9357.0,1835.0,94116.0,2749.0,550.0
378,KT,Doosan,6,0,4.0,7.0,0,9.6,4.4,소형준,박신지,17:00,일,수원,5749,7,2022,0,0.875,28.6375,46.0,20220703,10065.0,8693.6,win,0.5261761844883627,4.5,0.5066666666666667,"3, 0",0,80797.0,3367.0,831.0,77788.0,2499.0,565.0
379,LG,Lotte,4,1,2.0,6.0,0,3.6,4.2,정우영,구승민,17:00,일,잠실,23750,7,2022,0,0.0,29.6,36.0,20220703,18750.0,9970.4,lose,0.597105864432597,10.0,0.5945945945945946,"1, 1",1,177707.0,5394.0,1050.0,172489.0,5388.0,858.0
380,NC,Samsung,11,6,8.0,5.0,0,4.6,4.2,하준영,김윤수,17:00,일,창원,4725,7,2022,0,0.0,28.7,18.0,20220703,9063.0,5819.6,win,0.4526435073577755,4.5,0.3943661971830985,"2, 1",0,98760.0,2382.0,673.0,231551.0,6379.0,1086.0
381,SSG,KIA,3,2,1.0,4.0,0,5.4,2.6,이태양,이의리,17:00,일,문학,18666,7,2022,0,0.0,28.0,36.0,20220703,23000.0,15669.2,win,0.6040341592390148,11.5,0.6621621621621622,"3, 0",0,317578.0,9900.0,1651.0,236726.0,7702.0,1298.0
382,Kiwoom,Hanhwa,2,1,1.0,9.0,0,4.2,3.2,최원태,F. 페냐,14:00,일,고척,5952,7,2022,0,0.0,30.0,36.0,20220703,6692.0,6484.8,win,0.5809668381541826,23.5,0.6363636363636364,"3, 0",0,307389.0,13654.0,2484.0,78342.0,1841.0,430.0
383,SSG,Lotte,4,3,1.0,6.0,0,4.6,3.6,서진용,김원중,18:30,화,문학,7773,7,2022,0,0.0,28.0,34.0,20220705,18666.0,17194.4,win,0.6047084588009854,16.0,0.6666666666666666,"2, 1",0,163193.0,4587.0,1099.0,110141.0,3330.0,581.0
384,Doosan,Kiwoom,3,4,7.0,1.0,0,2.8,3.6,이명종,홍건희,18:30,화,잠실,4265,7,2022,0,0.0,29.3,34.0,20220705,16298.0,13772.0,win,0.5226128596570212,15.5,0.4383561643835616,"1, 2",0,78169.0,2350.0,633.0,187852.0,6984.0,1562.0
384,Doosan,Kiwoom,3,4,7.0,1.0,0,2.8,3.6,이명종,홍건희,18:30,화,잠실,4265,7,2022,0,0.0,29.3,34.0,20220705,16298.0,13772.0,win,0.5226128596570212,15.5,0.4383561643835616,"1, 2",0,78169.0,2350.0,633.0,187852.0,6984.0,1562.0
385,Samsung,LG,1,4,5.0,2.0,0,4.2,3.0,C. 켈리,백정현,18:30,화,대구,4683,7,2022,0,0.0,28.4,20.0,20220705,4809.0,4946.2,win,0.4468783063893881,11.0,0.4545454545454545,"1, 2",0,158111.0,4908.0,810.0,595509.0,20154.0,2631.0
386,Hanhwa,NC,0,1,9.0,8.0,0,3.0,6.4,김영규,윤산흠,18:30,화,대전,2632,7,2022,0,0.0,27.1,40.0,20220705,1747.0,4469.0,win,0.3481785559586872,6.5,0.32,"0, 2",1,63470.0,1870.0,553.0,36442.0,642.0,231.0
387,KIA,KT,1,8,4.0,3.0,0,2.6,8.0,O. 데스파이네,양현종,18:30,수,광주,6269,7,2022,0,0.0,29.1,15.0,20220706,5909.0,9084.2,even,0.5446865273454868,1.0,0.5,"0, 2",1,129214.0,3743.0,688.0,39238.0,1191.0,371.0
388,SSG,Lotte,5,12,1.0,6.0,0,4.8,3.6,이인복,노경은,18:30,수,문학,6859,7,2022,0,0.5,29.5,32.0,20220706,7773.0,15337.4,win,0.6050727218634899,17.0,0.6710526315789473,"2, 1",0,268752.0,10091.0,1627.0,41435.0,974.0,313.0
389,Doosan,Kiwoom,5,2,7.0,1.0,0,2.8,4.2,최승용,김태훈,18:30,수,잠실,2930,7,2022,0,17.0,29.7,32.0,20220706,4265.0,12818.4,lose,0.4930268384054898,16.5,0.4324324324324324,"1, 2",0,182149.0,5927.0,1042.0,221860.0,10520.0,1744.0
389,Doosan,Kiwoom,5,2,7.0,1.0,0,2.8,4.2,최승용,김태훈,18:30,수,잠실,2930,7,2022,0,17.0,29.7,32.0,20220706,4265.0,12818.4,lose,0.4930268384054898,16.5,0.4324324324324324,"1, 2",0,182149.0,5927.0,1042.0,221860.0,10520.0,1744.0
390,Samsung,LG,9,10,5.0,2.0,0,3.6,3.2,김진성,오승환,18:30,수,대구,4673,7,2022,0,0.5,28.3,24.0,20220706,4683.0,4579.8,lose,0.4159537288724478,12.0,0.4487179487179487,"1, 2",0,144023.0,2955.0,685.0,266019.0,10482.0,1783.0
391,Hanhwa,NC,3,4,9.0,8.0,0,1.8,6.4,원종현,장시환,18:30,수,대전,2726,7,2022,0,0.5,28.6,32.0,20220706,2632.0,4169.0,lose,0.3429650130862489,7.5,0.3157894736842105,"0, 3",0,118497.0,3136.0,710.0,54711.0,1761.0,323.0
392,SSG,Lotte,8,1,1.0,6.0,0,4.2,5.0,W. 폰트,김진욱,18:30,목,문학,5866,7,2022,0,0.0,28.3,22.0,20220707,6859.0,14079.4,lose,0.5929332042594385,16.0,0.6623376623376623,"1, 2",0,429318.0,12360.0,2225.0,225193.0,7665.0,1087.0
393,Doosan,Kiwoom,4,2,7.0,1.0,0,3.6,3.6,박정수,T. 애플러,18:30,목,잠실,3781,7,2022,0,1.0,29.0,22.0,20220707,2930.0,12011.2,win,0.4972375901407913,15.5,0.44,"1, 2",0,243003.0,9008.0,1544.0,178482.0,6616.0,1629.0
393,Doosan,Kiwoom,4,2,7.0,1.0,0,3.6,3.6,박정수,T. 애플러,18:30,목,잠실,3781,7,2022,0,1.0,29.0,22.0,20220707,2930.0,12011.2,win,0.4972375901407913,15.5,0.44,"1, 2",0,243003.0,9008.0,1544.0,178482.0,6616.0,1629.0
394,Samsung,LG,9,11,5.0,2.0,0,3.8,4.2,김윤식,D. 뷰캐넌,18:30,목,대구,4989,7,2022,0,0.0,29.5,18.0,20220707,4673.0,4522.6,lose,0.4167854707741895,13.0,0.4430379746835443,"0, 3",0,292163.0,9305.0,1748.0,368964.0,15761.0,2741.0
395,Hanhwa,NC,12,11,9.0,8.0,0,1.8,6.6,강재민,김시훈,18:30,목,대전,3111,7,2022,0,0.0,28.5,17.0,20220707,2726.0,3069.2,lose,0.3431276718958057,8.5,0.3116883116883117,"0, 3",0,24049.0,745.0,187.0,32181.0,985.0,250.0
396,KIA,Hanhwa,5,3,5.0,10.0,0,2.8,3.2,이의리,김범수,18:30,금,광주,7732,7,2022,0,13.5,26.6,21.0,20220708,6269.0,7373.0,lose,0.5186601646359669,13.5,0.4935064935064935,"3, 0",0,145792.0,4625.0,697.0,171648.0,4738.0,987.0
397,KT,Lotte,6,3,4.0,8.0,0,9.2,5.0,김민수,C. 반즈,18:30,금,수원,5218,7,2022,0,4.125,26.9125,29.0,20220708,5749.0,8439.2,win,0.535071259958003,5.5,0.5194805194805194,"2, 1",0,37812.0,1467.0,361.0,138968.0,3653.0,649.0
398,Doosan,LG,4,11,8.0,3.0,0,3.0,6.0,A. 플럿코,최원준,18:30,금,잠실,9875,7,2022,0,0.0,26.9,22.0,20220708,3781.0,9873.4,win,0.5,13.0,0.4473684210526316,"1, 2",0,213573.0,7685.0,1446.0,380494.0,14605.0,2523.0
399,Samsung,SSG,8,9,6.0,1.0,0,5.2,4.4,김광현,허윤동,18:30,금,대구,5359,7,2022,0,8.0,28.6,21.0,20220708,4989.0,4766.6,win,0.4163544378047439,18.0,0.4375,"2, 1",0,450831.0,13653.0,1861.0,228757.0,8808.0,1193.0
400,Kiwoom,NC,3,2,2.0,9.0,0,2.6,8.8,한현희,D. 루친스키,18:30,금,고척,2500,7,2022,0,2.0,26.0,22.0,20220708,5952.0,6197.6,lose,0.5821218787014432,17.0,0.6296296296296297,"2, 1",0,115263.0,3886.0,1085.0,69688.0,2049.0,618.0
401,KIA,Hanhwa,6,5,5.0,10.0,0,3.0,3.8,박준표,주현상,18:00,토,광주,13246,7,2022,0,0.0,26.5,19.0,20220709,7732.0,6924.0,win,0.5210987787481298,14.5,0.5,"3, 0",0,250668.0,11850.0,1552.0,94273.0,2141.0,427.0
402,KT,Lotte,3,1,4.0,8.0,0,7.8,4.0,소형준,G. 스파크맨,18:00,토,수원,13030,7,2022,0,0.0,26.9125,29.0,20220709,5218.0,6771.4,win,0.5489165627794492,6.5,0.5256410256410257,"2, 1",0,36196.0,1861.0,413.0,91128.0,2129.0,544.0
403,Doosan,LG,6,8,8.0,3.0,0,3.2,8.0,김진성,박정수,18:00,토,잠실,16032,7,2022,0,0.0,27.5,23.0,20220709,9875.0,7429.8,lose,0.4906048562894317,14.0,0.4415584415584415,"1, 2",0,160928.0,5810.0,1017.0,278472.0,10779.0,1760.0
404,Samsung,SSG,10,13,6.0,1.0,0,6.6,5.8,김택형,장필준,18:00,토,대구,11924,7,2022,0,0.0,28.2,17.0,20220709,5359.0,4902.6,lose,0.416916238454021,19.0,0.4320987654320987,"2, 1",0,208587.0,6445.0,1078.0,263875.0,8500.0,1458.0
405,Kiwoom,NC,10,1,2.0,9.0,0,2.6,5.8,최원태,송명기,14:00,토,고척,4459,7,2022,0,0.0,27.1,23.0,20220709,2500.0,5109.4,win,0.5746543034955253,18.0,0.6341463414634146,"2, 1",0,78487.0,3233.0,710.0,44075.0,1317.0,233.0
406,KIA,Hanhwa,6,3,5.0,10.0,0,3.0,4.6,장현식,장시환,17:00,일,광주,8387,7,2022,0,0.0,27.7,25.0,20220710,13246.0,8382.0,win,0.522095833685456,15.5,0.5063291139240507,"3, 0",0,442423.0,19434.0,2056.0,125401.0,3016.0,696.0
407,KT,Lotte,1,9,4.0,8.0,0,6.2,4.0,박세웅,배제성,17:00,일,수원,9656,7,2022,0,0.6875,27.8125,41.0,20220710,13030.0,7768.6,win,0.551560861182799,7.5,0.5316455696202531,"2, 1",0,51751.0,2099.0,417.0,96803.0,2904.0,434.0
408,Doosan,LG,0,9,8.0,3.0,0,4.4,8.8,C. 켈리,이영하,17:00,일,잠실,10980,7,2022,0,0.0,29.9,41.0,20220710,16032.0,7376.6,lose,0.4881439595113874,15.0,0.4358974358974359,"0, 3",0,138520.0,5248.0,914.0,315429.0,12862.0,1988.0
409,Samsung,SSG,2,7,6.0,1.0,0,7.4,7.8,최민준,백정현,17:00,일,대구,10126,7,2022,0,0.0,27.7,17.0,20220710,11924.0,6325.6,lose,0.4155592779935766,20.0,0.4268292682926829,"1, 2",0,415251.0,11281.0,1622.0,308575.0,11191.0,1581.0
410,Kiwoom,NC,2,0,2.0,9.0,0,4.2,3.8,안우진,구창모,14:00,일,고척,4419,7,2022,0,0.0,29.3,41.0,20220710,4459.0,4568.2,win,0.586492280375046,19.0,0.6385542168674698,"3, 0",0,169755.0,6872.0,1411.0,15990.0,377.0,69.0
411,KT,Samsung,4,3,4.0,7.0,0,4.8,7.6,김재윤,오승환,18:30,화,수원,3723,7,2022,0,0.0,26.4625,18.0,20220712,9656.0,8743.6,lose,0.5392406991356004,8.5,0.525,"2, 1",0,32266.0,1039.0,270.0,479366.0,12480.0,1981.0
412,LG,KIA,1,7,3.0,5.0,0,9.8,4.0,양현종,이민호,18:30,화,잠실,14517,7,2022,0,0.0,27.6,14.0,20220712,23750.0,13257.0,win,0.6007523599971609,9.5,0.6296296296296297,"2, 1",0,184666.0,6087.0,935.0,189667.0,6321.0,1133.0
413,NC,Doosan,7,11,9.0,8.0,0,3.6,3.8,김지용,이우석,18:30,화,창원,3522,7,2022,0,0.0,26.1,16.4,20220712,4725.0,5855.2,lose,0.4618391735871987,2.5,0.3974358974358974,"1, 2",0,24678.0,325.0,135.0,154900.0,4219.0,684.0
414,SSG,Kiwoom,7,3,1.0,2.0,0,8.4,3.8,노경은,이명종,18:30,화,문학,10985,7,2022,0,0.0,27.6,14.0,20220712,5866.0,12432.8,lose,0.6013221776218712,2.5,0.6790123456790124,"2, 1",0,189954.0,5008.0,1269.0,167018.0,5644.0,1442.0
415,Lotte,Hanhwa,3,2,7.0,10.0,0,5.2,5.2,최준용,강재민,18:30,화,사직,22890,7,2022,0,0.0,24.2,16.4,20220712,6566.0,5856.4,lose,0.4366899206619009,11.0,0.4430379746835443,"2, 1",0,56943.0,1448.0,372.0,20307.0,392.0,92.0
416,NC,Doosan,4,1,9.0,8.0,0,4.2,5.0,이재학,R. 스탁,18:30,수,창원,2880,7,2022,0,0.0,24.9,19.4,20220713,3522.0,5824.0,lose,0.4440610385804444,3.5,0.3924050632911392,"1, 2",0,29245.0,868.0,155.0,113193.0,6377.0,950.0
417,Lotte,Hanhwa,2,0,6.0,10.0,0,3.4,5.0,C. 반즈,남지민,18:30,수,사직,10188,7,2022,0,0.0,24.1,19.4,20220713,22890.0,9680.6,win,0.4517037755222787,12.0,0.45,"3, 0",0,177794.0,6332.0,999.0,38209.0,1113.0,204.0
418,KT,Samsung,1,0,4.0,8.0,0,4.4,6.4,고영표,D. 뷰캐넌,18:30,목,수원,4703,7,2022,0,3.5,26.425,15.0,20220714,3723.0,7475.2,win,0.5402802537208242,9.5,0.5308641975308642,"2, 1",0,28439.0,902.0,238.0,167578.0,3210.0,650.0
419,LG,KIA,6,2,3.0,5.0,0,8.0,5.0,A. 플럿코,T. 파노니,18:30,목,잠실,14590,7,2022,0,0.0,25.9,14.0,20220714,14517.0,14520.4,lose,0.6120145714482095,8.5,0.6219512195121951,"1, 2",0,85598.0,2347.0,508.0,254437.0,7751.0,1109.0
420,NC,Doosan,3,11,9.0,8.0,0,2.8,4.4,최원준,D. 루친스키,18:30,목,창원,4659,7,2022,0,0.0,28.4,22.0,20220714,2880.0,4959.0,win,0.4487070930762717,2.5,0.4,"1, 2",0,34834.0,940.0,201.0,135367.0,3780.0,743.0
421,SSG,Kiwoom,4,1,1.0,2.0,0,8.8,4.0,W. 폰트,정찬헌,18:30,목,문학,12969,7,2022,0,1.5,24.8,14.0,20220714,10985.0,10029.8,win,0.6100334780735192,3.5,0.6829268292682927,"3, 0",0,309964.0,9951.0,1656.0,72192.0,2230.0,528.0
422,Lotte,Hanhwa,10,7,6.0,10.0,0,3.6,2.6,김유영,강재민,18:30,목,사직,7653,7,2022,0,0.0,27.1,22.0,20220714,10188.0,9933.8,win,0.4545768671423201,13.0,0.4567901234567901,"3, 0",0,282695.0,7767.0,1140.0,16699.0,414.0,69.0
423,NC,LG,5,4,9.0,3.0,0,3.0,7.0,임정호,정우영,18:30,금,창원,5924,7,2022,0,0.0,26.3,23.4,20220722,4659.0,4969.8,win,0.4386084903816841,19.0,0.3950617283950617,"0, 3",0,15429.0,262.0,89.0,88953.0,2687.0,664.0
424,Doosan,SSG,0,1,7.0,1.0,0,5.8,8.0,노경은,김명신,18:30,금,잠실,6223,7,2022,0,22.5,24.8,29.0,20220722,10980.0,8719.6,win,0.4765753675349234,20.5,0.4390243902439024,"1, 2",0,42028.0,1308.0,258.0,94703.0,2411.0,559.0
425,Lotte,KIA,2,5,6.0,5.0,0,5.0,5.2,T. 파노니,C. 반즈,18:30,금,사직,11010,7,2022,0,0.0,24.7,23.4,20220722,7653.0,10145.2,win,0.4596347177694282,4.0,0.4634146341463415,"1, 2",0,128837.0,3281.0,481.0,141741.0,5120.0,735.0
426,Kiwoom,Samsung,3,2,2.0,8.0,0,3.8,4.6,이영준,문용익,18:30,금,고척,4776,7,2022,0,9.0,25.2,29.0,20220722,4419.0,4804.4,lose,0.5891187317379648,18.5,0.627906976744186,"3, 0",0,43324.0,1416.0,331.0,58202.0,1011.0,212.0
427,Hanhwa,KT,8,0,10.0,4.0,0,3.4,3.0,Y. 라미레즈,W. 벤자민,18:30,금,대전,4010,7,2022,0,0.0,24.1,26.0,20220722,3111.0,2648.6,lose,0.3489467945468056,20.0,0.2976190476190476,"3, 0",0,32996.0,407.0,227.0,22251.0,668.0,179.0
428,NC,LG,5,11,9.0,3.0,0,3.8,5.6,이우찬,이용준,18:00,토,창원,7934,7,2022,0,2.0,24.8,29.4,20220723,5924.0,4342.0,win,0.4407352195479033,18.0,0.4024390243902439,"1, 2",0,32999.0,1202.0,231.0,90112.0,2507.0,611.0
429,Lotte,KIA,3,9,6.0,5.0,0,5.2,5.2,양현종,박세웅,18:00,토,사직,15526,7,2022,0,0.0,24.4,29.4,20220723,11010.0,11661.4,lose,0.4560266149549004,5.0,0.4578313253012048,"1, 2",0,123372.0,2588.0,608.0,190509.0,7604.0,990.0
430,Kiwoom,Samsung,6,0,2.0,8.0,0,3.8,3.4,E. 요키시,D. 뷰캐넌,14:00,토,고척,7057,7,2022,0,17.5,24.8,33.0,20220723,4776.0,4421.2,win,0.5781996883810051,19.5,0.632183908045977,"3, 0",0,164698.0,6625.0,1252.0,196569.0,5327.0,526.0
431,Hanhwa,KT,3,5,10.0,4.0,0,4.0,1.8,고영표,김민우,18:00,토,대전,5234,7,2022,0,13.0,23.6,32.0,20220723,4010.0,2845.2,win,0.3550335570469798,19.0,0.3058823529411765,"3, 0",0,160280.0,6395.0,784.0,32332.0,957.0,217.0
432,NC,LG,6,1,9.0,3.0,0,4.8,6.2,D. 루친스키,송은범,17:00,일,창원,4034,7,2022,0,20.5,26.4,21.0,20220724,7934.0,4983.8,lose,0.4339844163041774,19.0,0.3975903614457831,"1, 2",0,55585.0,1439.0,387.0,143751.0,4635.0,953.0
433,Doosan,SSG,4,5,7.0,1.0,0,4.6,6.4,W. 폰트,이영하,17:00,일,잠실,6216,7,2022,0,3.0,25.7,18.0,20220724,6223.0,9378.2,lose,0.4875949616459608,21.5,0.4337349397590361,"1, 2",0,60844.0,1706.0,320.0,238468.0,8357.0,1338.0
434,Lotte,KIA,0,23,6.0,5.0,0,4.0,5.8,이의리,G. 스파크맨,17:00,일,사직,10881,7,2022,0,36.0,26.3,21.0,20220724,15526.0,13453.4,lose,0.4488858883787256,6.0,0.4523809523809524,"0, 3",0,78551.0,1416.0,428.0,285839.0,11812.0,1441.0
435,Kiwoom,Samsung,0,8,2.0,8.0,0,3.0,1.4,허윤동,T. 애플러,14:00,일,고척,6897,7,2022,0,0.5,25.5,18.0,20220724,7057.0,4642.2,win,0.5858818642585263,20.5,0.6363636363636364,"3, 0",0,175468.0,6674.0,1185.0,258405.0,7232.0,829.0
436,Hanhwa,KT,1,3,10.0,4.0,0,4.0,2.2,소형준,F. 페냐,17:00,일,대전,3420,7,2022,0,10.5,23.8,17.0,20220724,5234.0,3542.6,lose,0.3541011216243085,20.0,0.3023255813953488,"2, 1",0,69373.0,1644.0,339.0,42344.0,1306.0,316.0
437,KIA,NC,1,9,5.0,9.0,0,9.2,4.6,신민혁,임기영,18:30,화,광주,5994,7,2022,0,0.0,27.0,30.0,20220726,8387.0,8308.6,lose,0.5256899637434702,10.5,0.5294117647058824,"2, 1",0,196758.0,5746.0,723.0,32650.0,876.0,306.0
438,KT,Kiwoom,7,8,4.0,2.0,0,2.6,2.6,이승호,주권,18:30,화,수원,3631,7,2022,0,0.0,27.3375,36.0,20220726,4703.0,7266.0,lose,0.5416540943153683,8.0,0.5411764705882353,"1, 1",1,27278.0,946.0,363.0,69086.0,2257.0,588.0
439,SSG,LG,0,9,1.0,3.0,0,4.8,4.6,A. 플럿코,오원석,18:30,화,문학,11063,7,2022,0,0.0,28.0,33.0,20220726,12969.0,8890.4,lose,0.613059756396632,6.5,0.6941176470588235,"1, 2",0,152343.0,4853.0,1128.0,61942.0,1521.0,386.0
440,Doosan,Lotte,6,1,8.0,6.0,0,5.4,3.4,최원준,김진욱,18:30,화,잠실,5857,7,2022,0,0.0,29.5,33.0,20220726,6216.0,9865.2,win,0.4865055257350838,1.5,0.4285714285714285,"0, 2",1,33428.0,902.0,211.0,251800.0,5604.0,944.0
441,Samsung,Hanhwa,2,4,8.0,10.0,0,2.6,3.8,장민재,백정현,18:30,화,포항,5431,7,2022,0,0.0,26.4,16.0,20220726,10126.0,7414.2,lose,0.410288024775217,9.5,0.4090909090909091,"2, 1",0,240988.0,6556.0,1130.0,67383.0,1308.0,239.0
442,KIA,NC,9,5,5.0,9.0,0,8.0,5.6,한승혁,이재학,18:30,수,광주,5868,7,2022,0,0.0,26.9,25.0,20220727,5994.0,8325.6,lose,0.5542132420956436,9.5,0.5232558139534884,"1, 2",0,218930.0,8093.0,1255.0,72521.0,3465.0,832.0
443,KT,Kiwoom,5,4,4.0,2.0,0,3.2,3.6,이채호,문성현,18:30,수,수원,3126,7,2022,0,0.0,27.2375,37.0,20220727,3631.0,6948.6,lose,0.5328412149749941,9.0,0.5348837209302325,"1, 1",1,26187.0,991.0,340.0,97033.0,4477.0,820.0
444,SSG,LG,6,3,1.0,3.0,0,3.4,6.2,S. 모리만도,임찬규,18:30,수,문학,10070,7,2022,0,0.0,28.2,38.0,20220727,11063.0,9548.4,lose,0.6019333479089234,5.5,0.686046511627907,"1, 2",0,139187.0,4095.0,918.0,155276.0,5463.0,958.0
445,Doosan,Lotte,6,5,7.0,6.0,0,4.4,3.2,박치국,김도규,18:30,수,잠실,5115,7,2022,0,0.0,29.8,38.0,20220727,5857.0,9061.6,win,0.4927011188066063,0.5,0.4352941176470588,"1, 1",1,48986.0,1575.0,379.0,98390.0,2575.0,548.0
446,Samsung,Hanhwa,11,10,8.0,10.0,0,2.4,4.6,우규민,김범수,18:30,수,포항,6258,7,2022,0,0.0,25.1,11.0,20220727,5431.0,7565.8,lose,0.4102697895048918,8.5,0.4044943820224719,"2, 1",0,217684.0,5948.0,1088.0,75869.0,2310.0,368.0
447,KIA,NC,2,6,5.0,9.0,0,9.4,6.0,구창모,T. 파노니,18:30,목,광주,6166,7,2022,0,0.0,28.1,25.0,20220728,5868.0,8245.4,win,0.5579436733593856,10.5,0.5287356321839081,"2, 1",0,174347.0,5798.0,1064.0,58722.0,1215.0,479.0
448,KT,Kiwoom,8,2,4.0,2.0,0,4.0,4.2,W. 벤자민,안우진,18:30,목,수원,4828,7,2022,0,0.1875,27.7125,29.0,20220728,3126.0,4967.8,win,0.5337908279164365,8.0,0.5402298850574713,"2, 1",0,63333.0,2822.0,487.0,101874.0,3996.0,904.0
449,SSG,LG,5,4,1.0,3.0,0,3.2,5.6,서진용,고우석,18:30,목,문학,15059,7,2022,0,0.0,28.9,28.0,20220728,10070.0,10190.6,win,0.6044257916825639,6.5,0.6896551724137931,"2, 1",0,227181.0,8766.0,1363.0,125902.0,3440.0,890.0
450,Doosan,Lotte,8,5,7.0,7.0,0,5.4,2.2,R. 스탁,C. 반즈,18:30,목,잠실,9820,7,2022,0,0.0,29.8,28.0,20220728,5115.0,6878.2,win,0.493997815291232,0.5,0.4418604651162791,"2, 1",0,100463.0,3375.0,597.0,180151.0,3968.0,877.0
451,Samsung,Hanhwa,3,3,8.0,10.0,0,4.6,5.2,원태인,Y. 라미레즈,18:30,목,포항,7202,7,2022,0,1.0,25.3,11.0,20220728,6258.0,7819.6,win,0.413645400070497,9.5,0.4111111111111111,"2, 1",0,159800.0,4497.0,786.0,105002.0,2893.0,432.0
452,KIA,SSG,11,2,5.0,1.0,0,8.8,3.4,양현종,이태양,18:30,금,광주,7755,7,2022,0,0.0,30.2,18.0,20220729,6166.0,7932.2,win,0.5528469703788019,15.0,0.5227272727272727,"0, 3",0,106857.0,3224.0,397.0,424140.0,17499.0,2489.0
453,LG,KT,4,5,3.0,4.0,0,5.6,5.6,고영표,김윤식,18:30,금,잠실,9114,7,2022,0,0.0,31.2,25.0,20220729,14590.0,16766.2,lose,0.6158935944161276,5.5,0.6067415730337079,"2, 1",0,85783.0,2502.0,657.0,91241.0,4319.0,833.0
454,NC,Kiwoom,5,3,9.0,2.0,0,6.2,4.0,김진호,E. 요키시,18:30,금,창원,4796,7,2022,0,0.0,29.2,22.0,20220729,4034.0,5086.2,win,0.4412232385236332,18.5,0.4137931034482758,"0, 3",0,53970.0,2398.0,583.0,86692.0,3708.0,887.0
455,Samsung,Lotte,8,7,8.0,7.0,0,4.8,2.8,이승현,김도규,18:30,금,대구,10486,7,2022,0,0.0,27.9,15.0,20220729,7202.0,8188.2,win,0.4142494515912888,2.0,0.4111111111111111,"2, 1",0,141332.0,4547.0,684.0,92698.0,1877.0,456.0
456,Hanhwa,Doosan,3,7,10.0,6.0,0,4.2,4.8,윤명준,장시환,18:30,금,대전,3614,7,2022,0,0.0,28.8,20.0,20220729,3420.0,3700.2,win,0.3525048476253871,13.0,0.3033707865168539,"1, 2",0,20474.0,618.0,169.0,77854.0,3250.0,528.0
457,KIA,SSG,5,7,5.0,1.0,0,9.2,3.6,W. 폰트,이의리,18:00,토,광주,10836,7,2022,0,0.0,28.1,11.0,20220730,7755.0,6834.0,win,0.5621866922660315,14.0,0.5280898876404494,"1, 2",0,215375.0,9644.0,1284.0,229954.0,7554.0,1308.0
458,LG,KT,8,7,3.0,4.0,0,4.2,5.6,고우석,김재윤,18:00,토,잠실,10589,7,2022,0,0.0,31.2,23.0,20220730,9114.0,16144.2,lose,0.6112959829186021,4.5,0.6,"2, 1",0,105194.0,2637.0,509.0,79666.0,2365.0,520.0
459,NC,Kiwoom,3,3,9.0,2.0,0,6.2,3.4,D. 루친스키,최원태,18:00,토,창원,7150,7,2022,0,1.0,28.7,14.6,20220730,4796.0,5469.4,win,0.4568237924750223,17.5,0.4204545454545454,"1, 2",0,61643.0,2640.0,524.0,32843.0,1147.0,301.0
460,Samsung,Lotte,8,9,8.0,8.0,0,6.4,3.6,박세웅,허윤동,18:00,토,대구,18789,7,2022,0,0.0,27.0,10.0,20220730,10486.0,7900.6,win,0.4168618015424606,1.0,0.4175824175824176,"2, 1",0,262517.0,8619.0,1260.0,194221.0,4557.0,921.0
461,Hanhwa,Doosan,11,1,10.0,6.0,0,4.2,6.2,F. 페냐,박신지,18:00,토,대전,5838,7,2022,0,0.0,27.4,12.0,20220730,3614.0,3877.8,lose,0.3562773269977,14.0,0.3,"1, 2",0,31204.0,1371.0,298.0,173423.0,8125.0,1232.0
462,KIA,SSG,2,3,5.0,1.0,0,5.6,4.0,오원석,임기영,17:00,일,광주,6408,7,2022,0,25.5,26.8,10.0,20220731,10836.0,7323.8,lose,0.559142176648031,15.0,0.5222222222222223,"1, 2",0,156967.0,5301.0,920.0,223853.0,8145.0,1429.0
463,Samsung,Lotte,5,5,8.0,7.0,0,6.4,5.4,최하늘,이민석,17:00,일,대구,10854,7,2022,0,4.0,26.6,10.0,20220731,18789.0,9633.2,lose,0.4173344455089882,2.0,0.4130434782608695,"1, 2",0,188941.0,4838.0,951.0,196681.0,4754.0,902.0
464,Lotte,LG,4,3,7.0,3.0,0,6.2,5.6,김유영,정우영,18:30,화,사직,7277,8,2022,0,3.0,27.6,14.0,20220802,10881.0,11051.6,win,0.4214098625707356,15.5,0.4333333333333333,"1, 2",0,157047.0,3640.0,735.0,58887.0,1110.0,349.0
465,Kiwoom,SSG,5,7,2.0,1.0,0,4.0,4.6,노경은,이영준,18:30,화,고척,6941,8,2022,0,57.5,26.7,14.0,20220802,6897.0,5521.6,win,0.5739253254248031,7.0,0.6129032258064516,"0, 3",0,38896.0,1208.0,572.0,212937.0,7314.0,1474.0
